transaction_id	hashtag_id
138393	577
138393	13261
138394	14252
138395	577
138396	1527
138399	4089
138399	9870
138401	4089
138401	9870
138402	626
138403	4261
138403	5765
138403	6005
138404	4261
138404	5765
138404	6005
138405	2546
138405	2692
138406	2931
138407	1930
138408	21437
138409	6383
138410	5960
138411	6354
138412	15345
138413	17178
138414	2164
138415	4572
138415	5995
138416	17698
138418	2164
138418	6394
138419	7087
138420	13079
138421	14696
138422	2128
138423	16310
138424	5995
138424	18793
138424	20771
138425	4261
138426	4232
138426	5995
138427	3182
138427	15234
138428	21151
138429	3812
138429	6383
138430	10897
138431	3934
138431	21209
138432	5150
138432	8444
138433	1778
138434	4089
138434	9870
138436	9207
138436	12881
138437	3081
138438	1380
138438	5282
138442	9361
138442	12881
138445	6354
138445	8444
138447	5674
138448	9207
138448	12848
138449	6751
138450	15222
138450	16310
138452	17861
138452	20969
138455	12340
138456	8754
138456	15271
138456	18031
138457	3610
138458	22239
138459	8754
138459	15271
138460	11282
138461	8548
138461	22239
138462	14178
138463	6354
138463	12585
138463	19837
138464	1675
138465	4437
138465	5995
138465	7548
138465	23094
138466	22239
138467	3605
138468	3934
138468	21209
138469	948
138469	17695
138469	22051
138470	3409
138471	3409
138472	16310
138473	3422
138474	915
138475	3409
138476	3409
138477	8429
138477	10881
138477	19837
138478	13182
138478	14971
138479	10881
138480	5773
138480	20771
138481	12468
138482	3409
138483	3409
138484	3424
138484	7142
138484	16310
138485	10646
138486	5674
138487	19837
138488	1760
138489	6170
138489	21937
138490	8017
138490	15884
138490	22071
138491	6808
138491	10881
138492	16310
138493	3605
138494	15618
138495	17435
138496	6367
138497	3409
138498	3409
138499	21456
138500	3909
138503	19837
138503	20282
138504	3409
138505	3200
138505	13962
138505	15818
138506	16310
138507	11326
138508	4244
138509	16310
138510	12045
138511	7182
138512	9030
138512	21873
138515	7242
138516	6527
138517	7182
138518	4034
138519	6077
138519	12045
138520	5995
138521	7182
138523	15234
138524	1951
138524	19084
138525	17450
138526	11401
138526	19837
138527	4312
138528	1951
138528	12103
138528	19084
138529	18550
138531	16310
138533	11222
138534	1951
138534	12103
138534	18007
138534	19084
138535	11355
138536	1951
138536	12103
138536	18007
138536	19084
138537	6537
138538	18007
138538	19084
138539	5771
138539	6005
138539	18390
138540	1951
138540	18007
138540	19084
138541	7242
138542	2636
138543	1951
138543	18007
138543	19084
138544	21713
138545	8429
138546	688
138546	1951
138546	12103
138546	15685
138546	19084
138547	688
138547	1951
138547	7432
138547	12103
138547	19084
138548	4167
138549	688
138549	1951
138549	12103
138549	15272
138550	688
138550	1951
138550	12103
138550	19084
138551	16195
138552	688
138553	21456
138554	11677
138554	16012
138555	688
138555	1951
138555	12103
138555	19084
138556	17450
138557	1951
138557	12103
138557	19084
138558	12045
138560	2692
138560	4899
138562	19084
138563	24102
138564	14973
138565	1951
138565	19084
138566	6251
138567	12045
138568	19084
138569	1951
138569	11740
138569	19084
138570	5970
138570	16310
138571	3081
138573	7579
138576	7579
138578	1951
138578	12103
138578	19084
138580	7381
138582	2849
138583	17450
138584	14365
138585	146
138589	12045
138591	8429
138591	8600
138591	18031
138591	19837
138592	2582
138592	6537
138592	7019
138593	19084
138594	19837
138595	2789
138598	19837
138599	9525
138600	9525
138601	3386
138601	16310
138602	3445
138603	1951
138603	12103
138603	19084
138604	1951
138604	12103
138604	19084
138605	8912
138606	5603
138607	10034
138608	16531
138609	6394
138609	8429
138609	19837
138609	22051
138610	6394
138610	8429
138610	19837
138610	22051
138611	3289
138612	3289
138613	16310
138614	7242
138614	22027
138615	21958
138616	16310
138617	12579
138618	5995
138618	12045
138619	6394
138619	8429
138619	19837
138619	22051
138621	6214
138623	12579
138624	20465
138625	6394
138625	8429
138625	19837
138625	22051
138627	4951
138627	20901
138630	7243
138631	4167
138632	16027
138634	1967
138634	3081
138634	20282
138636	6153
138637	19887
138638	19887
138639	14365
138640	19887
138641	6394
138641	8429
138641	19837
138641	22051
138642	4572
138642	7181
138645	7662
138645	10102
138649	10102
138651	11283
138652	2164
138653	8429
138654	14747
138654	17285
138655	8136
138656	18393
138656	20209
138656	21929
138657	16183
138659	9662
138661	7579
138661	19365
138663	2164
138664	16310
138665	9125
138665	12208
138665	16738
138666	14340
138667	6077
138667	12045
138668	12034
138668	16310
138668	18925
138668	20124
138669	7278
138670	2496
138670	5477
138670	12551
138670	20969
138671	7242
138672	16310
138673	4433
138673	5383
138673	5995
138673	11571
138673	16310
138673	20752
138673	22445
138673	24492
138674	14973
138674	16243
138675	9492
138675	17304
138675	23713
138676	19209
138677	12045
138678	1344
138678	6056
138678	7278
138678	12045
138679	3118
138680	5892
138680	5896
138681	4936
138682	9492
138682	17304
138682	23713
138683	10475
138683	16310
138684	9030
138685	14584
138686	12045
138687	11593
138688	5892
138689	21189
138690	9327
138690	15422
138690	22118
138691	7038
138691	14233
138692	16310
138693	20191
138694	16183
138695	4668
138696	9285
138697	680
138697	4034
138697	19534
138698	5697
138698	9285
138698	14971
138699	3081
138700	7278
138700	12045
138701	17467
138702	5892
138703	9877
138704	7242
138704	18967
138705	9285
138705	9962
138705	14973
138706	18594
138707	8154
138707	8444
138708	9285
138708	9962
138708	14973
138709	5995
138709	12045
138710	4437
138710	6354
138710	17013
138711	21420
138712	617
138712	1808
138712	4572
138712	6394
138712	10649
138712	12579
138712	16310
138712	16534
138712	18476
138712	19837
138713	19942
138715	6354
138716	2224
138717	24201
138718	17319
138719	4034
138719	21993
138720	12579
138721	8695
138722	12579
138722	15222
138723	971
138724	803
138724	15976
138725	12881
138726	10262
138727	21420
138728	4437
138728	6354
138728	17013
138729	21420
138730	20239
138731	11488
138732	11488
138733	1527
138734	11599
138735	9361
138735	12881
138736	577
138736	18363
138737	12045
138738	9361
138738	12881
138739	2619
138740	4034
138741	8444
138742	3295
138743	8444
138744	5995
138744	6778
138744	12045
138745	2340
138745	5223
138745	8512
138745	16310
138746	8444
138747	2509
138748	8429
138749	6960
138749	23793
138750	12045
138751	17467
138752	9285
138753	8444
138754	5888
138755	17467
138756	17467
138757	2340
138758	8444
138759	17467
138760	14713
138761	8444
138762	3081
138763	9285
138764	16555
138765	6394
138766	7242
138767	6394
138768	9285
138771	6523
138772	11572
138772	17467
138773	20771
138774	5888
138775	2619
138776	3295
138776	7000
138776	8429
138777	7567
138777	19495
138777	21873
138778	8616
138778	15138
138779	10027
138779	10761
138779	15234
138779	22197
138780	12045
138781	7242
138781	19971
138781	24203
138782	8112
138782	18793
138783	10027
138783	10761
138783	22197
138784	13217
138785	5995
138785	16310
138785	16687
138786	5766
138787	14747
138787	17285
138788	13251
138789	2420
138789	16531
138790	2420
138790	16531
138791	23313
138792	16310
138793	7822
138793	14747
138794	17447
138795	20024
138796	9285
138797	6113
138797	23926
138798	6354
138798	14497
138799	20773
138800	13881
138801	8413
138802	4483
138805	4307
138805	4992
138805	17406
138806	6219
138807	7074
138808	8429
138809	8429
138810	7074
138811	7074
138812	9496
138812	21441
138813	18783
138814	7074
138814	8444
138815	8152
138815	8444
138816	8429
138817	8153
138817	8444
138817	11077
138818	6214
138818	14973
138819	8444
138820	6354
138821	8429
138821	19837
138822	12619
138822	23364
138826	3070
138826	6354
138826	8429
138827	11099
138828	8429
138829	6350
138830	7074
138832	16490
138834	8429
138835	8444
138836	2164
138837	6354
138838	7279
138839	1388
138841	6111
138841	16310
138843	12045
138844	15239
138845	23882
138846	7286
138847	12579
138847	18038
138848	8429
138849	18339
138849	18343
138849	18888
138849	24457
138850	16310
138850	17033
138851	5250
138853	7579
138855	5995
138855	12045
138856	4992
138857	1231
138857	22164
138857	24407
138858	16310
138858	20234
138859	14497
138860	16310
138860	20234
138861	1231
138861	22164
138861	24407
138862	7072
138862	8429
138863	1038
138864	2420
138864	15222
138865	20685
138865	21599
138866	14497
138867	7073
138867	8429
138868	2714
138871	6354
138871	8429
138872	8429
138874	7579
138876	3081
138876	8429
138877	23404
138880	8444
138880	9437
138880	11099
138882	3605
138882	4034
138882	4671
138882	6394
138882	8444
138882	19837
138884	3146
138884	4659
138884	7000
138885	14199
138885	17467
138886	7425
138887	6879
138888	18594
138889	529
138889	7087
138890	17640
138891	227
138892	5926
138893	3295
138894	2128
138895	9891
138896	8429
138897	8429
138897	8831
138899	332
138902	1865
138902	10102
138903	16310
138904	7073
138904	8429
138905	15222
138906	5877
138907	16310
138909	18594
138911	832
138911	2068
138916	11721
138916	16310
138917	16310
138918	7413
138919	6354
138920	1983
138920	4878
138920	5095
138920	19036
138920	19239
138920	21677
138921	2619
138922	2619
138923	5995
138923	12045
138924	2892
138924	11443
138924	12197
138924	22256
138925	6354
138925	8456
138926	24407
138927	1462
138927	21467
138928	2692
138928	15234
138928	17076
138930	13861
138932	12170
138933	14696
138934	12778
138937	8516
138940	1683
138940	9451
138940	13348
138941	485
138941	16044
138941	21594
138942	485
138942	21093
138942	21594
138943	15234
138944	17244
138945	7381
138946	8429
138947	2164
138947	12349
138948	19242
138949	4034
138949	19837
138950	6178
138953	15491
138954	13636
138954	16310
138954	21873
138955	22253
138956	4437
138956	5995
138957	6394
138958	19040
138959	6077
138959	7278
138959	15927
138960	6253
138962	7579
138964	22571
138965	22571
138966	617
138966	1808
138966	4572
138966	6394
138966	10649
138966	12579
138966	16310
138966	16534
138966	18476
138966	19837
138967	18784
138968	18021
138971	8695
138971	21725
138971	21763
138973	16310
138974	6178
138975	16310
138976	3081
138976	8362
138976	17339
138976	19837
138977	19950
138978	8362
138979	8362
138980	21781
138981	2896
138981	7528
138981	14996
138981	18303
138981	18363
138982	19209
138983	20518
138985	1231
138985	23408
138988	17339
138989	22571
138990	16310
138990	20908
138991	24316
138996	3295
138996	7000
138996	8444
138998	14233
138999	2164
139000	22571
139002	16417
139004	15234
139005	16183
139005	23625
139006	6915
139007	7242
139008	227
139009	16310
139010	8695
139011	7113
139012	15234
139013	7242
139014	17616
139014	20486
139015	3605
139015	19837
139016	12045
139017	11010
139018	12045
139020	5086
139021	5085
139022	10319
139023	2741
139023	15039
139024	16880
139024	17076
139025	6354
139025	16247
139026	16310
139027	2437
139028	4156
139029	19040
139030	23887
139031	20239
139032	3476
139033	20819
139034	634
139036	18021
139037	12045
139038	8429
139038	10747
139039	12022
139039	23926
139040	7242
139041	12645
139041	16310
139042	12349
139043	12215
139043	16310
139044	15234
139047	330
139047	9471
139047	16310
139048	12012
139048	15475
139049	7242
139050	21348
139051	18391
139052	16880
139053	6879
139055	12551
139055	12553
139055	20969
139059	5817
139060	8429
139061	11135
139061	13381
139062	4861
139064	4479
139064	5883
139064	19066
139064	20969
139069	3282
139070	2128
139071	6394
139072	16310
139073	5055
139073	16310
139073	18021
139074	4034
139074	24626
139076	2002
139078	10094
139081	2002
139081	8016
139083	4760
139083	12868
139084	10034
139085	2340
139085	16310
139086	8429
139087	3909
139088	3909
139089	13587
139090	3909
139091	5055
139092	5162
139093	3081
139093	16310
139094	15751
139095	2340
139095	16310
139096	9285
139096	14973
139097	6045
139097	12045
139098	16310
139098	16417
139101	19242
139102	16310
139103	13904
139104	4138
139104	15899
139106	17513
139108	16310
139109	8695
139110	3295
139110	9250
139111	15010
139111	22137
139112	14973
139112	15192
139113	8429
139113	23555
139114	21032
139115	6394
139116	9250
139117	12645
139117	16310
139118	3295
139119	15422
139119	21032
139120	14837
139121	19223
139122	17467
139123	13451
139123	16310
139124	5036
139125	971
139128	12998
139131	2340
139131	16310
139132	9249
139132	9286
139132	18957
139132	20166
139133	2751
139134	16310
139134	20581
139135	19829
139136	16310
139136	24578
139139	7579
139139	7661
139139	22021
139142	7270
139142	8781
139143	15234
139143	17076
139144	7278
139147	12045
139148	16933
139149	13283
139150	20825
139151	6045
139151	12045
139152	13282
139153	22238
139154	17339
139155	3115
139156	2273
139156	2420
139156	3186
139156	5563
139156	6253
139156	11147
139157	2273
139157	2420
139157	3186
139157	5563
139157	6253
139157	11147
139158	8154
139158	8444
139159	9268
139160	19845
139160	22254
139161	15234
139162	22822
139163	17339
139164	16310
139165	175
139165	12280
139165	16086
139166	175
139166	15504
139166	24407
139167	7242
139168	16310
139169	12045
139170	3605
139171	15422
139171	16247
139172	7278
139173	12804
139174	2874
139175	7278
139175	12045
139176	8516
139177	21626
139178	18925
139179	8444
139179	19837
139180	12144
139181	2895
139182	22782
139183	165
139183	11199
139183	12551
139184	5995
139184	12045
139185	8429
139186	8204
139186	15234
139187	21781
139188	24265
139189	19659
139190	20819
139191	17466
139191	21132
139192	12144
139193	7854
139194	8362
139195	13921
139197	9910
139198	4899
139198	8191
139198	21519
139199	2340
139200	20879
139201	14013
139202	19313
139202	22197
139203	15165
139204	22239
139205	21781
139206	2164
139206	2269
139206	12962
139206	13714
139209	10308
139209	21645
139213	13070
139213	15289
139215	19442
139216	19040
139216	20218
139217	1612
139218	5055
139218	22436
139219	21327
139220	17188
139221	16724
139224	6085
139225	22571
139226	12483
139228	2587
139228	5480
139229	16619
139232	5934
139232	6354
139235	12045
139236	12045
139237	9207
139238	12045
139239	2194
139239	21553
139239	23153
139240	8429
139240	10686
139240	20985
139241	10341
139242	12045
139244	8444
139248	10686
139248	20985
139250	8429
139251	16310
139252	5995
139252	13556
139253	16310
139254	8444
139254	12253
139254	19837
139254	20560
139254	20759
139254	24079
139255	577
139255	12579
139256	4261
139256	6170
139257	3081
139257	12877
139257	23116
139258	13282
139259	13965
139259	22391
139260	21807
139261	5121
139262	8429
139262	16310
139263	935
139264	10686
139264	19647
139264	20985
139269	1040
139271	15639
139275	9207
139277	21779
139278	8429
139279	6778
139280	11943
139280	16310
139283	6778
139284	18285
139285	14933
139287	15491
139289	4437
139289	9083
139289	15234
139289	21873
139290	16531
139293	6547
139293	13406
139293	15981
139294	5773
139294	6778
139294	20744
139295	3348
139295	5140
139296	8429
139296	14754
139297	1812
139298	12579
139299	4034
139300	12579
139301	493
139301	16884
139302	1112
139303	14195
139304	3605
139304	13253
139304	19582
139307	10686
139308	2164
139308	20163
139309	7242
139309	17995
139310	21645
139311	1813
139311	12045
139312	6394
139312	18362
139312	22895
139313	732
139313	1367
139313	5995
139314	16674
139315	18510
139315	19452
139316	165
139316	11199
139316	12551
139317	732
139317	1367
139317	5995
139318	5584
139318	5674
139319	20744
139320	20744
139321	8429
139322	18233
139323	3605
139324	13138
139325	5995
139325	7278
139326	6176
139327	8695
139328	20744
139329	12045
139329	24444
139330	1813
139330	12045
139331	1813
139331	12045
139332	7127
139332	7955
139332	20908
139333	6354
139333	6778
139333	7242
139333	8429
139333	12597
139334	3378
139334	5964
139334	8910
139335	19176
139336	7242
139338	8017
139338	18967
139340	5674
139340	11326
139341	7242
139341	8429
139342	7242
139342	8429
139344	12551
139347	7567
139349	2496
139349	12551
139350	18229
139351	1112
139351	17589
139352	23868
139352	23922
139353	13929
139354	8429
139354	20744
139355	12579
139356	12104
139357	16310
139359	22364
139361	17467
139362	3378
139362	5964
139362	8912
139363	3319
139363	17414
139365	7242
139367	7242
139368	12579
139369	6572
139370	12852
139371	6394
139372	8444
139373	5178
139373	13043
139373	16049
139373	17995
139375	16553
139377	13013
139378	15234
139378	17076
139378	21055
139379	663
139379	10102
139379	18031
139379	19837
139380	11895
139381	21224
139382	12045
139383	5307
139384	12045
139385	13411
139385	16954
139386	12045
139387	12045
139388	6527
139389	3118
139389	7019
139389	17063
139390	21781
139391	11
139392	11
139392	2340
139392	5223
139392	5746
139392	8512
139393	16310
139394	485
139394	23330
139395	19837
139397	12852
139397	16553
139399	3421
139399	3605
139400	3421
139402	16553
139404	3409
139404	22364
139404	22810
139405	12579
139406	5150
139406	6849
139406	19220
139407	11895
139408	4437
139408	12686
139408	21631
139409	15234
139409	17076
139410	3592
139410	12775
139412	16553
139414	1205
139414	15222
139414	20176
139414	24383
139415	11115
139415	20277
139416	2840
139416	2845
139416	3451
139416	16310
139417	3409
139417	22364
139417	22810
139418	3081
139419	16310
139420	16310
139421	6354
139422	4840
139422	8429
139423	3081
139424	3081
139425	6359
139426	8429
139426	8831
139427	12579
139427	17414
139428	678
139429	8127
139430	889
139430	1932
139431	12729
139431	13774
139431	15771
139432	12729
139432	13774
139432	15771
139433	16310
139434	12045
139435	20024
139436	12608
139437	16310
139438	3987
139438	8512
139438	16310
139438	18167
139439	19176
139440	2339
139440	3409
139441	7278
139442	10074
139443	15234
139444	1771
139444	17758
139445	16310
139445	17467
139446	13662
139447	16310
139448	4261
139448	6170
139449	9606
139450	12738
139451	6879
139451	18848
139452	8647
139453	14973
139454	577
139456	22364
139458	22027
139459	22364
139460	1016
139461	7246
139461	12045
139462	21781
139463	5002
139463	21608
139464	3720
139465	14368
139465	14778
139466	7188
139466	12045
139467	13802
139467	24203
139468	3118
139469	6394
139470	15255
139471	3081
139472	12852
139473	6354
139474	271
139475	9574
139476	4607
139477	4312
139478	7126
139478	14106
139479	271
139481	2164
139482	2164
139482	22182
139483	7126
139483	14106
139484	21012
139485	19837
139486	14747
139486	16265
139487	5674
139487	8429
139488	3724
139488	5388
139488	8091
139488	12537
139488	21281
139489	3295
139489	3605
139489	4034
139489	10115
139489	15960
139490	6960
139491	4034
139492	4234
139495	4437
139495	5995
139496	7430
139497	13587
139499	1520
139499	22364
139501	22810
139502	6872
139502	16310
139503	4034
139504	15643
139505	6879
139505	16684
139505	18210
139506	15255
139507	2769
139508	3081
139509	3081
139510	5150
139511	15234
139511	17076
139511	21055
139512	5812
139512	20097
139513	22382
139514	507
139514	13079
139515	12579
139515	17339
139516	9604
139517	13587
139518	24289
139519	7242
139519	14016
139519	19652
139520	3483
139521	14747
139521	16265
139523	165
139523	11199
139523	12551
139524	19217
139525	19495
139526	2845
139526	6879
139529	19555
139530	21576
139532	7242
139534	3297
139534	12592
139535	21831
139536	21428
139537	22391
139538	8429
139539	6354
139540	5674
139540	8429
139541	12579
139541	15222
139542	9083
139542	15234
139544	13757
139546	3605
139546	19837
139548	8859
139551	2340
139552	13079
139553	9999
139553	16310
139553	22268
139554	422
139554	24033
139555	3421
139556	5756
139557	8066
139558	2801
139558	12711
139559	3081
139561	2801
139561	12711
139563	19837
139564	13096
139565	1597
139565	2611
139565	19209
139566	12045
139567	11046
139568	1597
139568	2611
139568	19209
139569	5756
139569	6112
139570	7148
139571	7239
139572	6618
139572	9068
139572	19084
139572	19534
139573	16310
139574	24203
139575	12592
139576	12579
139577	14955
139578	3409
139579	17663
139579	17911
139582	16310
139583	9606
139584	760
139584	2164
139584	10497
139585	15303
139586	2164
139586	17655
139586	17663
139586	17911
139589	12045
139589	17663
139592	12551
139592	20969
139593	6395
139594	6205
139594	21215
139594	22626
139595	3914
139596	9642
139596	17663
139596	20908
139600	9914
139600	21929
139601	9642
139601	12029
139601	17652
139604	2164
139604	6779
139604	9642
139604	17914
139608	3081
139608	23939
139609	2340
139609	16310
139610	6419
139611	3409
139612	577
139613	18938
139614	8444
139615	6015
139615	10326
139616	3081
139617	15650
139618	1640
139619	1639
139620	3605
139620	4034
139620	13587
139620	16310
139620	17076
139620	19837
139621	7530
139621	20277
139622	21978
139623	19204
139624	13583
139625	12045
139626	23889
139627	577
139627	587
139627	24224
139628	9525
139628	19084
139629	3118
139630	15942
139630	17655
139631	15443
139632	20744
139633	577
139633	587
139633	24224
139634	20739
139635	7369
139636	7567
139636	19495
139637	12349
139638	5227
139638	24454
139640	12592
139641	4034
139641	9068
139642	4034
139642	22527
139643	4034
139644	12045
139644	17663
139645	19530
139646	3731
139646	8764
139646	21993
139647	2609
139650	3081
139651	3118
139652	5064
139652	18515
139653	16460
139653	24033
139654	1597
139654	2611
139654	19209
139655	9065
139656	1778
139657	18021
139658	9642
139658	15943
139661	2164
139661	2875
139661	6778
139661	9642
139662	1708
139666	8444
139667	16460
139667	24033
139668	3409
139669	16460
139669	24033
139670	19040
139671	9926
139672	13929
139673	2845
139674	16460
139674	24033
139675	13929
139676	2845
139677	2845
139678	2845
139679	13929
139680	18288
139681	1655
139681	17662
139684	15495
139687	2164
139687	17671
139690	2845
139691	2845
139692	14219
139693	16460
139693	24033
139694	12001
139695	8675
139696	18818
139697	10778
139698	22368
139699	10386
139700	3537
139701	6749
139702	13696
139703	7579
139703	7640
139703	22021
139704	3605
139704	6128
139704	8444
139704	19645
139705	13531
139706	4560
139706	11599
139707	15076
139708	8444
139709	2340
139709	19171
139709	22167
139710	11891
139710	11900
139710	18363
139710	23153
139711	12738
139712	11608
139713	13286
139713	15303
139714	1527
139714	16941
139715	5816
139715	16539
139716	15552
139717	6077
139717	16310
139717	16687
139718	2164
139719	5036
139719	14347
139720	4257
139720	5995
139721	4257
139721	5995
139722	18083
139723	17337
139724	6170
139725	6077
139725	16310
139726	2845
139727	2164
139727	3671
139728	13079
139729	2164
139729	3671
139730	9188
139731	17589
139732	17178
139735	13837
139735	16442
139735	19054
139738	12579
139739	22269
139740	3338
139740	8429
139740	20262
139740	22285
139741	21812
139742	8658
139742	12579
139743	3908
139746	12579
139748	16310
139751	13781
139753	16632
139753	17459
139755	12852
139755	16553
139758	5499
139759	22824
139760	11424
139761	14628
139762	12623
139762	17620
139763	16632
139763	17459
139764	9604
139764	10513
139765	17076
139766	16310
139767	1462
139767	11602
139768	1462
139768	11602
139769	4096
139770	1462
139770	11602
139771	17076
139772	13246
139772	16310
139772	20124
139773	17574
139774	15234
139775	16632
139775	17459
139776	17663
139776	17911
139777	2164
139777	17655
139777	17663
139777	17911
139778	13757
139779	15234
139780	15942
139780	17655
139781	16460
139782	15452
139782	15644
139783	2609
139784	16460
139784	24033
139785	2609
139786	10229
139787	11602
139787	15625
139788	3605
139788	4034
139789	1655
139789	17662
139790	1628
139791	12045
139791	18160
139792	6711
139794	6394
139795	20991
139796	1771
139797	6214
139797	17076
139798	2164
139798	22568
139799	20795
139800	15642
139801	9910
139802	6778
139802	17655
139803	16310
139804	14165
139805	6394
139805	6474
139806	16310
139807	15066
139807	17665
139807	17671
139808	15066
139808	17665
139808	17671
139809	3605
139809	4034
139810	9620
139811	17280
139811	22602
139812	19040
139813	4034
139814	7050
139815	3605
139816	15488
139817	8849
139818	15574
139819	1169
139820	16632
139820	17459
139821	3118
139821	3397
139822	16310
139823	15234
139824	23743
139826	3605
139826	8429
139826	9207
139826	12881
139832	11404
139832	16442
139832	19054
139836	2909
139836	6354
139837	6043
139837	12045
139837	16310
139837	16932
139837	17076
139837	17539
139840	2358
139841	5829
139842	7579
139845	9203
139846	6321
139847	6321
139848	16632
139848	17459
139849	6321
139850	5044
139851	6321
139852	6321
139853	15066
139856	12041
139857	6321
139858	6321
139859	670
139859	926
139860	13884
139862	13781
139864	6321
139865	5140
139865	8429
139866	6321
139867	98
139867	23313
139869	12041
139870	338
139870	15768
139871	6321
139872	6321
139873	13897
139873	19837
139874	6321
139874	16683
139875	6321
139876	17673
139877	7301
139878	8716
139878	16310
139879	889
139879	4421
139879	14532
139879	18428
139880	6321
139881	8716
139881	16310
139882	12579
139882	22364
139883	16632
139883	17459
139884	5773
139884	15234
139884	20716
139885	13079
139886	6321
139887	16962
139888	6321
139889	889
139889	18428
139890	6321
139891	6321
139892	6321
139893	6321
139894	12045
139895	12045
139896	16632
139896	17459
139897	5140
139897	8429
139898	20716
139899	4517
139902	6321
139903	24201
139904	6321
139905	12852
139905	16212
139906	6321
139907	20716
139908	3074
139908	8429
139908	14397
139910	13781
139912	12045
139912	16988
139912	21387
139913	6321
139915	13781
139917	12814
139917	12944
139918	6317
139919	6318
139920	610
139920	6945
139921	5773
139921	15234
139921	20716
139922	20744
139923	8658
139923	12579
139923	22887
139924	8444
139925	6321
139926	15066
139926	17671
139931	15066
139931	17911
139934	6319
139935	6321
139936	3909
139937	9250
139940	6321
139941	17089
139941	23283
139942	2634
139942	6319
139942	6320
139942	6321
139942	13200
139943	6321
139944	19479
139945	6321
139946	12045
139947	6321
139948	6459
139948	14752
139949	8429
139949	12579
139949	12837
139949	17304
139949	19837
139950	13182
139951	13182
139952	6350
139953	8042
139953	8047
139953	12666
139956	1527
139956	8695
139957	22803
139958	6778
139958	17663
139958	20744
139959	18826
139960	11459
139961	13182
139962	18082
139963	6350
139964	10527
139965	6321
139966	22197
139967	9069
139968	6321
139969	5054
139969	5086
139970	6799
139972	13781
139974	6321
139975	6061
139975	16310
139976	13655
139977	6321
139978	4307
139978	19209
139979	17855
139980	10396
139981	6321
139982	2200
139982	21631
139983	6321
139984	9069
139985	12551
139985	20969
139986	13189
139987	6321
139988	6711
139989	16310
139990	2751
139990	9662
139990	11469
139990	19262
139991	11469
139992	12694
139994	11469
139995	16310
139995	19054
139998	3303
139999	7949
140000	15183
140001	5055
140002	21781
140003	15303
140004	16310
140005	9006
140006	8695
140007	21781
140008	11254
140008	11803
140009	6321
140010	10938
140010	20268
140011	15066
140011	17671
140015	15066
140015	17671
140019	1066
140019	2164
140019	15066
140019	17671
140027	2164
140027	15066
140027	17671
140031	24416
140032	19225
140035	4652
140035	16442
140036	8306
140037	15943
140038	62
140038	626
140038	2417
140039	6061
140039	16310
140040	12694
140041	4469
140042	21645
140043	2340
140044	5997
140044	7030
140045	8429
140045	16531
140046	6627
140047	16310
140048	16310
140049	19417
140050	8429
140050	16531
140051	15033
140051	20239
140052	15574
140053	15589
140054	2943
140054	17504
140054	19433
140055	16310
140057	1229
140057	7113
140058	1127
140058	11164
140058	13541
140058	14013
140058	18214
140059	13395
140059	13757
140059	14131
140060	21415
140061	16310
140062	9807
140063	4992
140063	17405
140063	18315
140063	21825
140064	2164
140065	16310
140066	6711
140068	17974
140069	62
140069	16310
140070	2164
140070	4307
140071	10007
140072	21781
140075	2611
140078	21779
140079	439
140080	2611
140081	13554
140082	19217
140083	7893
140083	13149
140083	23868
140083	24514
140084	6627
140084	16442
140087	9282
140088	2611
140088	17188
140089	18021
140090	2608
140090	2609
140090	18031
140091	2607
140092	2611
140093	1537
140094	15234
140094	19495
140095	1231
140095	14016
140096	8429
140096	16310
140096	18967
140097	12579
140097	13079
140097	23043
140098	15234
140098	24490
140099	2609
140102	13904
140102	19209
140103	13904
140103	19209
140104	13904
140105	8444
140105	11734
140105	13601
140106	1231
140106	14016
140107	16310
140108	6354
140108	8913
140109	12551
140109	18110
140109	20034
140110	12694
140111	12693
140112	5054
140112	5086
140113	6354
140113	7369
140114	830
140114	17304
140115	3605
140115	13587
140115	18310
140116	18292
140117	2164
140117	2269
140117	12962
140117	13714
140118	20969
140119	10138
140122	4437
140123	23013
140124	2609
140125	2611
140126	2101
140126	6064
140127	15234
140130	398
140130	4034
140130	19534
140131	19217
140134	3081
140135	3605
140136	8444
140136	11734
140136	13601
140137	16460
140137	24033
140138	8444
140138	13601
140141	6879
140142	5282
140142	19942
140145	4326
140145	17446
140146	16310
140147	14368
140147	14778
140148	2164
140148	2269
140148	12962
140148	13714
140149	16310
140150	18967
140151	18967
140152	2608
140152	2611
140152	15255
140153	15234
140154	6879
140155	12666
140155	12998
140155	20686
140156	2609
140157	16310
140158	16310
140159	18967
140160	6354
140161	6350
140162	51
140163	16310
140164	2611
140165	14559
140165	20722
140166	3605
140167	11977
140168	6394
140168	6474
140169	8277
140170	17232
140172	10102
140174	3605
140174	4607
140175	7585
140176	7592
140177	12485
140177	24434
140178	7585
140179	10856
140179	17272
140179	22433
140180	2609
140183	23449
140184	2650
140186	10102
140188	9330
140188	11891
140188	12548
140189	17651
140190	21781
140192	10102
140194	16310
140195	20997
140195	20999
140196	16426
140200	3081
140200	21958
140201	7441
140203	9185
140205	23388
140206	15418
140207	16310
140208	2326
140209	9910
140209	13129
140209	16256
140210	16310
140211	7513
140212	6848
140213	12486
140213	24434
140214	2717
140214	6960
140215	14783
140216	1684
140216	4668
140216	6762
140216	17987
140217	13998
140217	21755
140218	24344
140219	16310
140220	1231
140220	8444
140221	20969
140222	5674
140223	16310
140224	12551
140225	21515
